index_main,token,rtt,rssi
86,20,139063,-82
87,6,162500,-82
87,7,156250,-82
87,8,145313,-82
87,9,140625,-81
87,10,145313,-81
87,11,145313,-81
87,12,143750,-81
87,13,145313,-81
87,14,150000,-82
87,15,150000,-82
87,16,143750,-82
87,17,146875,-82
87,18,145312,-82
87,19,143750,-81
87,20,140625,-82
88,6,143750,-81
88,7,145312,-83
88,8,143750,-83
88,9,142188,-83
88,10,142188,-83
88,11,157813,-83
88,12,145312,-83
88,13,135938,-83
88,14,139063,-83
88,15,143750,-83
88,16,140625,-83
88,17,148437,-83
88,18,140625,-83
88,19,150000,-83
88,20,140625,-83
89,6,142187,-81
89,7,142187,-82
89,8,146875,-83
89,9,150000,-82
89,10,146875,-83
89,11,148437,-83
89,12,146875,-82
89,13,148437,-82
89,14,139063,-83
89,15,143750,-83
89,16,148438,-82
89,17,146875,-83
89,18,150000,-82
89,19,148437,-83
89,20,145313,-82
90,6,156250,-83
90,7,142187,-83
90,8,146875,-83
90,9,142188,-83
90,10,154687,-83
90,11,139063,-83
90,12,142188,-83
90,13,142187,-83
90,14,139063,-83
90,15,143750,-83
90,16,142187,-83
90,17,143750,-82
90,18,143750,-82
90,19,148438,-83
90,20,156250,-82
